timestamp,region,pm25,temperature,humidity,pm25_zscore,temperature_zscore,humidity_zscore,date,hour,pm25_rolling_avg_3,pm25_lag_1,pm25_rate_of_change
2025-03-29 12:30:00+00:00,New Delhi-8118,21.0,31.95,68.5,-0.18,1.0,1.61,2025-03-29,12,17.0,13.0,8.0
2025-03-29 13:30:00+00:00,New Delhi-8118,25.0,29.58,61.69,-0.16,0.45,1.01,2025-03-29,13,19.67,21.0,4.0
2025-03-29 14:30:00+00:00,New Delhi-8118,24.0,29.49,65.15,-0.17,0.43,1.32,2025-03-29,14,23.33,25.0,-1.0
2025-03-29 15:30:00+00:00,New Delhi-8118,38.0,31.36,61.72,-0.1,0.86,1.01,2025-03-29,15,29.0,24.0,14.0
2025-03-29 16:30:00+00:00,New Delhi-8118,36.0,20.31,35.77,-0.11,-1.67,-1.27,2025-03-29,16,32.67,38.0,-2.0
2025-03-29 17:30:00+00:00,New Delhi-8118,33.0,21.0,53.21,-0.13,-1.51,0.26,2025-03-29,17,35.67,36.0,-3.0
2025-03-29 18:30:00+00:00,New Delhi-8118,43.0,31.14,58.83,-0.08,0.81,0.76,2025-03-29,18,37.33,33.0,10.0
2025-03-29 19:30:00+00:00,New Delhi-8118,58.0,25.79,69.29,-0.01,-0.42,1.68,2025-03-29,19,44.67,43.0,15.0
2025-03-29 20:30:00+00:00,New Delhi-8118,57.0,30.31,40.84,-0.02,0.62,-0.82,2025-03-29,20,52.67,58.0,-1.0
2025-03-29 21:30:00+00:00,New Delhi-8118,62.0,23.96,38.38,0.01,-0.83,-1.04,2025-03-29,21,59.0,57.0,5.0
2025-03-29 22:30:00+00:00,New Delhi-8118,55.0,27.52,53.85,-0.02,-0.02,0.32,2025-03-29,22,58.0,62.0,-7.0
2025-03-29 23:30:00+00:00,New Delhi-8118,62.0,25.52,32.81,0.01,-0.48,-1.53,2025-03-29,23,59.67,55.0,7.0
2025-03-30 00:30:00+00:00,New Delhi-8118,48.0,27.67,48.62,-0.06,0.02,-0.14,2025-03-30,0,55.0,62.0,-14.0
2025-03-30 01:30:00+00:00,New Delhi-8118,71.0,30.16,59.0,0.05,0.59,0.77,2025-03-30,1,60.33,48.0,23.0
2025-03-30 02:30:00+00:00,New Delhi-8118,64.0,21.83,43.81,0.02,-1.32,-0.56,2025-03-30,2,61.0,71.0,-7.0
2025-03-30 03:30:00+00:00,New Delhi-8118,75.0,30.64,48.62,0.07,0.7,-0.14,2025-03-30,3,70.0,64.0,11.0
2025-03-30 04:30:00+00:00,New Delhi-8118,53.0,31.21,66.04,-0.03,0.83,1.39,2025-03-30,4,64.0,75.0,-22.0
2025-03-30 05:30:00+00:00,New Delhi-8118,22.0,30.61,53.36,-0.18,0.69,0.28,2025-03-30,5,50.0,53.0,-31.0
2025-03-30 06:30:00+00:00,New Delhi-8118,19.0,23.94,49.59,-0.19,-0.84,-0.05,2025-03-30,6,31.33,22.0,-3.0
2025-03-30 07:30:00+00:00,New Delhi-8118,18.0,27.01,50.48,-0.2,-0.14,0.02,2025-03-30,7,19.67,19.0,-1.0
2025-03-30 08:30:00+00:00,New Delhi-8118,13.0,23.7,47.88,-0.22,-0.89,-0.2,2025-03-30,8,16.67,18.0,-5.0
2025-03-30 09:30:00+00:00,New Delhi-8118,17.0,34.52,55.69,-0.2,1.59,0.48,2025-03-30,9,16.0,13.0,4.0
2025-03-30 10:30:00+00:00,New Delhi-8118,15.0,28.58,55.0,-0.21,0.22,0.42,2025-03-30,10,15.0,17.0,-2.0
2025-03-30 11:30:00+00:00,New Delhi-8118,14.0,21.19,61.89,-0.21,-1.47,1.03,2025-03-30,11,15.33,15.0,-1.0
2025-03-30 12:30:00+00:00,New Delhi-8118,17.0,29.25,61.16,-0.2,0.38,0.96,2025-03-30,12,15.33,14.0,3.0
2025-03-30 13:30:00+00:00,New Delhi-8118,19.0,26.19,66.87,-0.19,-0.32,1.47,2025-03-30,13,16.67,17.0,2.0
2025-03-30 14:30:00+00:00,New Delhi-8118,22.0,30.18,54.02,-0.18,0.59,0.34,2025-03-30,14,19.33,19.0,3.0
2025-03-30 15:30:00+00:00,New Delhi-8118,36.0,26.65,39.46,-0.11,-0.22,-0.95,2025-03-30,15,25.67,22.0,14.0
2025-03-30 16:30:00+00:00,New Delhi-8118,53.0,25.03,63.41,-0.03,-0.59,1.16,2025-03-30,16,37.0,36.0,17.0
2025-03-30 17:30:00+00:00,New Delhi-8118,65.0,34.66,62.75,0.02,1.62,1.1,2025-03-30,17,51.33,53.0,12.0
2025-03-30 18:30:00+00:00,New Delhi-8118,70.0,22.99,41.02,0.04,-1.06,-0.81,2025-03-30,18,62.67,65.0,5.0
2025-03-30 19:30:00+00:00,New Delhi-8118,67.0,30.42,38.06,0.03,0.65,-1.07,2025-03-30,19,67.33,70.0,-3.0
2025-03-30 20:30:00+00:00,New Delhi-8118,78.0,30.33,53.75,0.08,0.63,0.31,2025-03-30,20,71.67,67.0,11.0
2025-03-30 21:30:00+00:00,New Delhi-8118,99.0,26.21,58.68,0.18,-0.32,0.75,2025-03-30,21,81.33,78.0,21.0
2025-03-30 22:30:00+00:00,New Delhi-8118,95.0,20.93,46.76,0.16,-1.53,-0.3,2025-03-30,22,90.67,99.0,-4.0
2025-03-30 23:30:00+00:00,New Delhi-8118,110.0,22.71,34.27,0.23,-1.12,-1.4,2025-03-30,23,101.33,95.0,15.0
2025-03-31 00:30:00+00:00,New Delhi-8118,197.0,30.98,54.19,0.63,0.78,0.35,2025-03-31,0,134.0,110.0,87.0
2025-03-31 01:30:00+00:00,New Delhi-8118,163.0,23.16,37.05,0.47,-1.02,-1.16,2025-03-31,1,156.67,197.0,-34.0
2025-03-31 02:30:00+00:00,New Delhi-8118,165.0,34.42,46.49,0.48,1.56,-0.33,2025-03-31,2,175.0,163.0,2.0
2025-03-31 03:30:00+00:00,New Delhi-8118,170.0,28.48,48.53,0.51,0.2,-0.15,2025-03-31,3,166.0,165.0,5.0
2025-03-31 04:30:00+00:00,New Delhi-8118,154.0,33.24,58.07,0.43,1.29,0.69,2025-03-31,4,163.0,170.0,-16.0
2025-03-31 05:30:00+00:00,New Delhi-8118,83.0,25.71,61.68,0.1,-0.43,1.01,2025-03-31,5,135.67,154.0,-71.0
2025-03-31 06:30:00+00:00,New Delhi-8118,82.0,29.09,59.8,0.1,0.34,0.84,2025-03-31,6,106.33,83.0,-1.0
2025-03-31 07:30:00+00:00,New Delhi-8118,35.0,34.73,65.52,-0.12,1.64,1.35,2025-03-31,7,66.67,82.0,-47.0
2025-03-31 08:30:00+00:00,New Delhi-8118,21.0,31.44,69.65,-0.18,0.88,1.71,2025-03-31,8,46.0,35.0,-14.0
2025-03-31 09:30:00+00:00,New Delhi-8118,16.0,28.56,49.66,-0.21,0.22,-0.05,2025-03-31,9,24.0,21.0,-5.0
2025-03-31 10:30:00+00:00,New Delhi-8118,9.0,33.41,56.71,-0.24,1.33,0.57,2025-03-31,10,15.33,16.0,-7.0
2025-03-31 11:30:00+00:00,New Delhi-8118,8.0,27.18,46.09,-0.24,-0.1,-0.36,2025-03-31,11,11.0,9.0,-1.0
2025-03-31 12:30:00+00:00,New Delhi-8118,29.0,20.62,38.58,-0.15,-1.6,-1.02,2025-03-31,12,15.33,8.0,21.0
2025-03-31 13:30:00+00:00,New Delhi-8118,13.0,24.4,43.7,-0.22,-0.73,-0.57,2025-03-31,13,16.67,29.0,-16.0
2025-03-31 14:30:00+00:00,New Delhi-8118,29.0,23.27,47.42,-0.15,-0.99,-0.24,2025-03-31,14,23.67,13.0,16.0
2025-03-31 15:30:00+00:00,New Delhi-8118,41.0,25.42,40.38,-0.09,-0.5,-0.86,2025-03-31,15,27.67,29.0,12.0
2025-03-31 16:30:00+00:00,New Delhi-8118,50.0,20.58,49.52,-0.05,-1.61,-0.06,2025-03-31,16,40.0,41.0,9.0
2025-03-31 17:30:00+00:00,New Delhi-8118,44.0,30.06,35.47,-0.08,0.56,-1.3,2025-03-31,17,45.0,50.0,-6.0
2025-03-31 18:30:00+00:00,New Delhi-8118,74.0,34.55,64.52,0.06,1.59,1.26,2025-03-31,18,56.0,44.0,30.0
2025-03-31 19:30:00+00:00,New Delhi-8118,58.0,22.59,42.88,-0.01,-1.15,-0.64,2025-03-31,19,58.67,74.0,-16.0
2025-03-31 20:30:00+00:00,New Delhi-8118,50.0,27.99,40.4,-0.05,0.09,-0.86,2025-03-31,20,60.67,58.0,-8.0
2025-03-31 21:30:00+00:00,New Delhi-8118,63.0,31.77,66.05,0.01,0.96,1.4,2025-03-31,21,57.0,50.0,13.0
2025-03-31 22:30:00+00:00,New Delhi-8118,63.0,25.63,49.93,0.01,-0.45,-0.02,2025-03-31,22,58.67,63.0,0.0
2025-03-31 23:30:00+00:00,New Delhi-8118,80.0,34.64,35.17,0.09,1.61,-1.32,2025-03-31,23,68.67,63.0,17.0
2025-04-01 00:30:00+00:00,New Delhi-8118,142.0,21.53,53.07,0.38,-1.39,0.25,2025-04-01,0,95.0,80.0,62.0
2025-04-01 01:30:00+00:00,New Delhi-8118,167.0,25.71,38.49,0.49,-0.43,-1.03,2025-04-01,1,129.67,142.0,25.0
2025-04-01 02:30:00+00:00,New Delhi-8118,159.0,21.08,42.24,0.46,-1.5,-0.7,2025-04-01,2,156.0,167.0,-8.0
2025-04-01 03:30:00+00:00,New Delhi-8118,136.0,28.15,65.34,0.35,0.13,1.33,2025-04-01,3,154.0,159.0,-23.0
2025-04-01 04:30:00+00:00,New Delhi-8118,117.0,22.87,58.51,0.26,-1.08,0.73,2025-04-01,4,137.33,136.0,-19.0
2025-04-01 05:30:00+00:00,New Delhi-8118,98.0,21.42,31.0,0.17,-1.42,-1.69,2025-04-01,5,117.0,117.0,-19.0
2025-04-01 06:30:00+00:00,New Delhi-8118,63.0,28.27,41.45,0.01,0.15,-0.77,2025-04-01,6,92.67,98.0,-35.0
2025-04-01 07:30:00+00:00,New Delhi-8118,25.0,29.63,48.15,-0.16,0.47,-0.18,2025-04-01,7,62.0,63.0,-38.0
2025-04-01 08:30:00+00:00,New Delhi-8118,22.0,29.07,38.55,-0.18,0.34,-1.03,2025-04-01,8,36.67,25.0,-3.0
2025-04-01 09:30:00+00:00,New Delhi-8118,23.0,34.77,51.26,-0.17,1.64,0.09,2025-04-01,9,23.33,22.0,1.0
2025-04-01 10:30:00+00:00,New Delhi-8118,26.0,25.14,67.26,-0.16,-0.56,1.5,2025-04-01,10,23.67,23.0,3.0
2025-04-01 11:30:00+00:00,New Delhi-8118,18.0,31.0,40.67,-0.2,0.78,-0.84,2025-04-01,11,22.33,26.0,-8.0
2025-04-01 12:30:00+00:00,New Delhi-8118,23.0,22.0,33.82,-0.17,-1.28,-1.44,2025-04-01,12,22.33,18.0,5.0
2025-04-01 13:30:00+00:00,New Delhi-8118,27.0,23.76,50.18,-0.15,-0.88,-0.0,2025-04-01,13,22.67,23.0,4.0
2025-04-01 14:30:00+00:00,New Delhi-8118,43.0,34.6,54.38,-0.08,1.61,0.37,2025-04-01,14,31.0,27.0,16.0
2025-04-01 15:30:00+00:00,New Delhi-8118,69.0,33.8,59.05,0.04,1.42,0.78,2025-04-01,15,46.33,43.0,26.0
2025-04-01 16:30:00+00:00,New Delhi-8118,65.0,25.35,61.49,0.02,-0.52,0.99,2025-04-01,16,59.0,69.0,-4.0
2025-04-01 17:30:00+00:00,New Delhi-8118,98.0,29.04,35.71,0.17,0.33,-1.28,2025-04-01,17,77.33,65.0,33.0
2025-04-01 18:30:00+00:00,New Delhi-8118,116.0,33.65,49.44,0.26,1.39,-0.07,2025-04-01,18,93.0,98.0,18.0
2025-04-01 19:30:00+00:00,New Delhi-8118,110.0,30.4,65.43,0.23,0.64,1.34,2025-04-01,19,108.0,116.0,-6.0
2025-04-01 20:30:00+00:00,New Delhi-8118,106.0,32.07,49.21,0.21,1.03,-0.09,2025-04-01,20,110.67,110.0,-4.0
2025-04-01 21:30:00+00:00,New Delhi-8118,96.0,30.55,68.88,0.16,0.68,1.64,2025-04-01,21,104.0,106.0,-10.0
2025-04-01 22:30:00+00:00,New Delhi-8118,99.0,20.88,67.19,0.18,-1.54,1.5,2025-04-01,22,100.33,96.0,3.0
2025-04-01 23:30:00+00:00,New Delhi-8118,107.0,26.56,48.97,0.22,-0.24,-0.11,2025-04-01,23,100.67,99.0,8.0
2025-04-02 00:30:00+00:00,New Delhi-8118,158.0,34.2,64.73,0.45,1.51,1.28,2025-04-02,0,121.33,107.0,51.0
2025-04-02 01:30:00+00:00,New Delhi-8118,211.0,33.86,58.27,0.7,1.44,0.71,2025-04-02,1,158.67,158.0,53.0
2025-04-02 02:30:00+00:00,New Delhi-8118,244.0,24.37,55.59,0.85,-0.74,0.47,2025-04-02,2,204.33,211.0,33.0
2025-04-02 03:30:00+00:00,New Delhi-8118,174.0,29.24,46.84,0.53,0.38,-0.3,2025-04-02,3,209.67,244.0,-70.0
2025-04-02 04:30:00+00:00,New Delhi-8118,133.0,22.86,66.76,0.34,-1.09,1.46,2025-04-02,4,183.67,174.0,-41.0
2025-04-02 05:30:00+00:00,New Delhi-8118,110.0,26.08,67.31,0.23,-0.35,1.51,2025-04-02,5,139.0,133.0,-23.0
2025-04-02 06:30:00+00:00,New Delhi-8118,84.0,24.47,33.87,0.11,-0.72,-1.44,2025-04-02,6,109.0,110.0,-26.0
2025-04-02 07:30:00+00:00,New Delhi-8118,56.0,33.78,51.99,-0.02,1.42,0.16,2025-04-02,7,83.33,84.0,-28.0
2025-04-02 08:30:00+00:00,New Delhi-8118,33.0,32.54,57.26,-0.13,1.13,0.62,2025-04-02,8,57.67,56.0,-23.0
2025-04-02 09:30:00+00:00,New Delhi-8118,29.0,25.0,37.99,-0.15,-0.6,-1.07,2025-04-02,9,39.33,33.0,-4.0
2025-04-02 10:30:00+00:00,New Delhi-8118,27.0,25.53,31.79,-0.15,-0.47,-1.62,2025-04-02,10,29.67,29.0,-2.0
2025-04-02 11:30:00+00:00,New Delhi-8118,28.0,28.96,68.88,-0.15,0.31,1.64,2025-04-02,11,28.0,27.0,1.0
2025-04-02 12:30:00+00:00,New Delhi-8118,76.0,20.64,35.15,0.07,-1.6,-1.32,2025-04-02,12,43.67,28.0,48.0
2025-04-02 13:30:00+00:00,New Delhi-8118,42.0,28.95,38.52,-0.09,0.31,-1.03,2025-04-02,13,48.67,76.0,-34.0
2025-04-02 14:30:00+00:00,New Delhi-8118,49.0,25.71,49.86,-0.05,-0.43,-0.03,2025-04-02,14,55.67,42.0,7.0
2025-04-02 15:30:00+00:00,New Delhi-8118,55.0,28.58,51.6,-0.02,0.22,0.12,2025-04-02,15,48.67,49.0,6.0
2025-04-02 16:30:00+00:00,New Delhi-8118,111.0,34.92,42.04,0.23,1.68,-0.72,2025-04-02,16,71.67,55.0,56.0
2025-04-02 17:30:00+00:00,New Delhi-8118,69.0,31.5,57.86,0.04,0.89,0.67,2025-04-02,17,78.33,111.0,-42.0
2025-04-02 18:30:00+00:00,New Delhi-8118,72.0,31.67,61.45,0.05,0.93,0.99,2025-04-02,18,84.0,69.0,3.0
2025-04-02 19:30:00+00:00,New Delhi-8118,88.0,25.58,51.35,0.13,-0.46,0.1,2025-04-02,19,76.33,72.0,16.0
2025-04-02 20:30:00+00:00,New Delhi-8118,90.0,23.72,67.39,0.14,-0.89,1.51,2025-04-02,20,83.33,88.0,2.0
2025-04-02 21:30:00+00:00,New Delhi-8118,88.0,24.58,61.71,0.13,-0.69,1.01,2025-04-02,21,88.67,90.0,-2.0
2025-04-02 22:30:00+00:00,New Delhi-8118,80.0,24.12,34.33,0.09,-0.8,-1.4,2025-04-02,22,86.0,88.0,-8.0
2025-04-02 23:30:00+00:00,New Delhi-8118,74.0,30.02,52.09,0.06,0.56,0.17,2025-04-02,23,80.67,80.0,-6.0
2025-04-03 00:30:00+00:00,New Delhi-8118,74.0,21.41,45.71,0.06,-1.42,-0.4,2025-04-03,0,76.0,74.0,0.0
2025-04-03 01:30:00+00:00,New Delhi-8118,88.0,29.76,58.7,0.13,0.5,0.75,2025-04-03,1,78.67,74.0,14.0
2025-04-03 02:30:00+00:00,New Delhi-8118,92.0,27.74,32.68,0.15,0.03,-1.54,2025-04-03,2,84.67,88.0,4.0
2025-04-03 03:30:00+00:00,New Delhi-8118,103.0,26.25,33.7,0.2,-0.31,-1.45,2025-04-03,3,94.33,92.0,11.0
2025-04-03 04:30:00+00:00,New Delhi-8118,97.0,23.68,64.3,0.17,-0.9,1.24,2025-04-03,4,97.33,103.0,-6.0
2025-04-03 05:30:00+00:00,New Delhi-8118,68.0,25.32,61.17,0.04,-0.52,0.97,2025-04-03,5,89.33,97.0,-29.0
2025-04-03 06:30:00+00:00,New Delhi-8118,40.0,33.08,58.52,-0.09,1.26,0.73,2025-04-03,6,68.33,68.0,-28.0
2025-04-03 07:30:00+00:00,New Delhi-8118,33.0,24.3,66.49,-0.13,-0.76,1.43,2025-04-03,7,47.0,40.0,-7.0
2025-04-03 08:30:00+00:00,New Delhi-8118,22.0,30.17,40.73,-0.18,0.59,-0.83,2025-04-03,8,31.67,33.0,-11.0
2025-04-03 09:30:00+00:00,New Delhi-8118,17.0,32.86,56.42,-0.2,1.21,0.55,2025-04-03,9,24.0,22.0,-5.0
2025-04-03 10:30:00+00:00,New Delhi-8118,13.0,33.3,65.88,-0.22,1.31,1.38,2025-04-03,10,17.33,17.0,-4.0
2025-04-03 11:30:00+00:00,New Delhi-8118,22.0,20.86,53.94,-0.18,-1.55,0.33,2025-04-03,11,17.33,13.0,9.0
2025-04-03 12:30:00+00:00,New Delhi-8118,30.0,31.35,38.37,-0.14,0.86,-1.04,2025-04-03,12,21.67,22.0,8.0
2025-04-03 13:30:00+00:00,New Delhi-8118,30.0,28.04,50.41,-0.14,0.1,0.02,2025-04-03,13,27.33,30.0,0.0
2025-04-03 14:30:00+00:00,New Delhi-8118,59.0,21.3,58.5,-0.01,-1.45,0.73,2025-04-03,14,39.67,30.0,29.0
2025-04-03 15:30:00+00:00,New Delhi-8118,79.0,25.35,68.7,0.09,-0.52,1.63,2025-04-03,15,56.0,59.0,20.0
2025-04-03 16:30:00+00:00,New Delhi-8118,52.0,25.96,40.7,-0.04,-0.38,-0.84,2025-04-03,16,63.33,79.0,-27.0
2025-04-03 17:30:00+00:00,New Delhi-8118,57.0,23.99,47.38,-0.02,-0.83,-0.25,2025-04-03,17,62.67,52.0,5.0
2025-04-03 18:30:00+00:00,New Delhi-8118,56.0,27.31,59.46,-0.02,-0.07,0.82,2025-04-03,18,55.0,57.0,-1.0
2025-04-03 19:30:00+00:00,New Delhi-8118,62.0,28.85,50.18,0.01,0.29,-0.0,2025-04-03,19,58.33,56.0,6.0
2025-04-03 20:30:00+00:00,New Delhi-8118,61.0,31.16,41.82,0.0,0.82,-0.74,2025-04-03,20,59.67,62.0,-1.0
2025-04-03 21:30:00+00:00,New Delhi-8118,83.0,28.66,58.12,0.1,0.24,0.7,2025-04-03,21,68.67,61.0,22.0
2025-04-03 22:30:00+00:00,New Delhi-8118,90.0,33.07,32.82,0.14,1.25,-1.53,2025-04-03,22,78.0,83.0,7.0
2025-04-03 23:30:00+00:00,New Delhi-8118,94.0,32.97,65.58,0.16,1.23,1.35,2025-04-03,23,89.0,90.0,4.0
2025-04-04 00:30:00+00:00,New Delhi-8118,97.0,32.36,38.06,0.17,1.09,-1.07,2025-04-04,0,93.67,94.0,3.0
2025-04-04 01:30:00+00:00,New Delhi-8118,107.0,32.58,48.27,0.22,1.14,-0.17,2025-04-04,1,99.33,97.0,10.0
2025-04-04 02:30:00+00:00,New Delhi-8118,128.0,22.15,50.84,0.31,-1.25,0.06,2025-04-04,2,110.67,107.0,21.0
2025-04-04 03:30:00+00:00,New Delhi-8118,145.0,31.34,37.17,0.39,0.86,-1.15,2025-04-04,3,126.67,128.0,17.0
2025-04-04 04:30:00+00:00,New Delhi-8118,94.0,32.28,36.38,0.16,1.07,-1.22,2025-04-04,4,122.33,145.0,-51.0
2025-04-04 05:30:00+00:00,New Delhi-8118,89.0,25.99,36.76,0.13,-0.37,-1.18,2025-04-04,5,109.33,94.0,-5.0
2025-04-04 06:30:00+00:00,New Delhi-8118,42.0,30.73,43.08,-0.09,0.72,-0.63,2025-04-04,6,75.0,89.0,-47.0
2025-04-04 07:30:00+00:00,New Delhi-8118,49.0,28.03,60.32,-0.05,0.1,0.89,2025-04-04,7,60.0,42.0,7.0
2025-04-04 08:30:00+00:00,New Delhi-8118,42.0,30.86,47.13,-0.09,0.75,-0.27,2025-04-04,8,44.33,49.0,-7.0
2025-04-04 09:30:00+00:00,New Delhi-8118,27.0,22.25,44.7,-0.15,-1.23,-0.48,2025-04-04,9,39.33,42.0,-15.0
2025-04-04 10:30:00+00:00,New Delhi-8118,28.0,22.12,54.19,-0.15,-1.26,0.35,2025-04-04,10,32.33,27.0,1.0
2025-04-04 11:30:00+00:00,New Delhi-8118,24.0,31.52,38.25,-0.17,0.9,-1.05,2025-04-04,11,26.33,28.0,-4.0
2025-04-04 12:30:00+00:00,New Delhi-8118,29.0,32.06,41.46,-0.15,1.02,-0.77,2025-04-04,12,27.0,24.0,5.0
2025-04-04 13:30:00+00:00,New Delhi-8118,31.0,25.86,34.5,-0.14,-0.4,-1.38,2025-04-04,13,28.0,29.0,2.0
2025-04-04 14:30:00+00:00,New Delhi-8118,44.0,28.13,54.46,-0.08,0.12,0.37,2025-04-04,14,34.67,31.0,13.0
2025-04-04 15:30:00+00:00,New Delhi-8118,56.0,30.8,61.52,-0.02,0.73,1.0,2025-04-04,15,43.67,44.0,12.0
2025-04-04 16:30:00+00:00,New Delhi-8118,59.0,24.2,35.66,-0.01,-0.78,-1.28,2025-04-04,16,53.0,56.0,3.0
2025-04-04 17:30:00+00:00,New Delhi-8118,48.0,30.61,33.89,-0.06,0.69,-1.44,2025-04-04,17,54.33,59.0,-11.0
2025-04-04 18:30:00+00:00,New Delhi-8118,45.0,26.42,55.69,-0.07,-0.27,0.48,2025-04-04,18,50.67,48.0,-3.0
2025-04-04 19:30:00+00:00,New Delhi-8118,33.0,34.6,44.93,-0.13,1.61,-0.46,2025-04-04,19,42.0,45.0,-12.0
2025-04-04 20:30:00+00:00,New Delhi-8118,43.0,34.52,66.94,-0.08,1.59,1.47,2025-04-04,20,40.33,33.0,10.0
2025-04-04 21:30:00+00:00,New Delhi-8118,41.0,33.53,44.56,-0.09,1.36,-0.5,2025-04-04,21,39.0,43.0,-2.0
2025-04-04 22:30:00+00:00,New Delhi-8118,41.0,27.62,58.73,-0.09,0.0,0.75,2025-04-04,22,41.67,41.0,0.0
2025-04-04 23:30:00+00:00,New Delhi-8118,58.0,21.6,60.76,-0.01,-1.38,0.93,2025-04-04,23,46.67,41.0,17.0
2025-04-05 00:30:00+00:00,New Delhi-8118,81.0,31.46,51.84,0.1,0.89,0.14,2025-04-05,0,60.0,58.0,23.0
2025-04-05 01:30:00+00:00,New Delhi-8118,143.0,32.13,55.77,0.38,1.04,0.49,2025-04-05,1,94.0,81.0,62.0
2025-04-05 02:30:00+00:00,New Delhi-8118,158.0,20.29,39.5,0.45,-1.68,-0.94,2025-04-05,2,127.33,143.0,15.0
2025-04-05 03:30:00+00:00,New Delhi-8118,107.0,32.99,30.58,0.22,1.24,-1.73,2025-04-05,3,136.0,158.0,-51.0
2025-04-05 04:30:00+00:00,New Delhi-8118,92.0,21.35,57.56,0.15,-1.43,0.65,2025-04-05,4,119.0,107.0,-15.0
2025-04-05 05:30:00+00:00,New Delhi-8118,98.0,34.03,50.11,0.17,1.48,-0.01,2025-04-05,5,99.0,92.0,6.0
2025-04-05 06:30:00+00:00,New Delhi-8118,69.0,26.86,59.23,0.04,-0.17,0.79,2025-04-05,6,86.33,98.0,-29.0
2025-04-05 07:30:00+00:00,New Delhi-8118,48.0,23.39,60.52,-0.06,-0.97,0.91,2025-04-05,7,71.67,69.0,-21.0
2025-04-05 08:30:00+00:00,New Delhi-8118,40.0,31.16,64.03,-0.09,0.82,1.22,2025-04-05,8,52.33,48.0,-8.0
2025-04-05 09:30:00+00:00,New Delhi-8118,33.0,27.65,57.73,-0.13,0.01,0.66,2025-04-05,9,40.33,40.0,-7.0
2025-04-05 10:30:00+00:00,New Delhi-8118,31.0,29.6,63.36,-0.14,0.46,1.16,2025-04-05,10,34.67,33.0,-2.0
2025-04-05 11:30:00+00:00,New Delhi-8118,25.0,32.37,41.6,-0.16,1.09,-0.76,2025-04-05,11,29.67,31.0,-6.0
2025-04-05 12:30:00+00:00,New Delhi-8118,25.0,29.63,65.8,-0.16,0.47,1.37,2025-04-05,12,27.0,25.0,0.0
2025-04-05 13:30:00+00:00,New Delhi-8118,28.0,26.67,34.74,-0.15,-0.21,-1.36,2025-04-05,13,26.0,25.0,3.0
2025-04-05 14:30:00+00:00,New Delhi-8118,33.0,32.93,52.65,-0.13,1.22,0.22,2025-04-05,14,28.67,28.0,5.0
2025-04-05 15:30:00+00:00,New Delhi-8118,56.0,30.07,55.36,-0.02,0.57,0.45,2025-04-05,15,39.0,33.0,23.0
2025-04-05 16:30:00+00:00,New Delhi-8118,67.0,21.21,66.77,0.03,-1.47,1.46,2025-04-05,16,52.0,56.0,11.0
2025-04-05 17:30:00+00:00,New Delhi-8118,80.0,33.13,62.47,0.09,1.27,1.08,2025-04-05,17,67.67,67.0,13.0
2025-04-05 18:30:00+00:00,New Delhi-8118,99.0,28.69,68.75,0.18,0.25,1.63,2025-04-05,18,82.0,80.0,19.0
2025-04-05 19:30:00+00:00,New Delhi-8118,108.0,20.06,40.2,0.22,-1.73,-0.88,2025-04-05,19,95.67,99.0,9.0
2025-04-05 20:30:00+00:00,New Delhi-8118,107.0,25.34,46.39,0.22,-0.52,-0.34,2025-04-05,20,104.67,108.0,-1.0
2025-04-05 21:30:00+00:00,New Delhi-8118,117.0,27.0,62.99,0.26,-0.14,1.13,2025-04-05,21,110.67,107.0,10.0
2025-04-05 22:30:00+00:00,New Delhi-8118,147.0,33.1,62.48,0.4,1.26,1.08,2025-04-05,22,123.67,117.0,30.0
2025-04-05 23:30:00+00:00,New Delhi-8118,174.0,23.8,32.93,0.53,-0.87,-1.52,2025-04-05,23,146.0,147.0,27.0
2025-04-06 00:30:00+00:00,New Delhi-8118,150.0,31.11,64.51,0.41,0.81,1.26,2025-04-06,0,157.0,174.0,-24.0
2025-04-06 01:30:00+00:00,New Delhi-8118,109.0,33.53,51.54,0.22,1.36,0.12,2025-04-06,1,144.33,150.0,-41.0
2025-04-06 02:30:00+00:00,New Delhi-8118,96.0,32.77,35.78,0.16,1.19,-1.27,2025-04-06,2,118.33,109.0,-13.0
2025-04-06 03:30:00+00:00,New Delhi-8118,86.0,23.8,63.0,0.12,-0.87,1.13,2025-04-06,3,97.0,96.0,-10.0
2025-04-06 04:30:00+00:00,New Delhi-8118,72.0,20.2,55.13,0.05,-1.7,0.43,2025-04-06,4,84.67,86.0,-14.0
2025-04-06 05:30:00+00:00,New Delhi-8118,64.0,22.52,44.73,0.02,-1.17,-0.48,2025-04-06,5,74.0,72.0,-8.0
2025-04-06 06:30:00+00:00,New Delhi-8118,46.0,25.59,62.56,-0.07,-0.46,1.09,2025-04-06,6,60.67,64.0,-18.0
2025-04-06 07:30:00+00:00,New Delhi-8118,59.0,28.52,44.85,-0.01,0.21,-0.47,2025-04-06,7,56.33,46.0,13.0
2025-04-06 08:30:00+00:00,New Delhi-8118,45.0,30.67,30.24,-0.07,0.7,-1.76,2025-04-06,8,50.0,59.0,-14.0
2025-04-06 09:30:00+00:00,New Delhi-8118,36.0,28.95,43.19,-0.11,0.31,-0.62,2025-04-06,9,46.67,45.0,-9.0
